42.6694993911184,-84.6454328586415,0.89,59.496,34.969,193.226,2003-01-08T16:01:21
42.6694927638057,-84.6454238452686,0.82,61.809,36.753,193.978,2003-01-08T16:01:24
42.6694861364923,-84.6454148318956,0.88,66.551,41.685,193.375,2003-01-08T16:01:24
42.6694795091782,-84.6454058185226,0.90,64.267,44.660,193.424,2003-01-08T16:01:26
42.6694728818634,-84.6453968051496,0.82,54.057,39.420,192.012,2003-01-08T16:01:27
42.6694662545479,-84.6453877917767,0.67,35.223,22.167,190.101,2003-01-08T16:01:30
42.6694463725972,-84.6453877917767,0.42,22.290,7.034,199.784,2003-01-08T16:01:32
42.6694331179598,-84.6453877917767,0.35,24.652,5.322,205.958,2003-01-08T16:01:33
42.6694264906401,-84.6453968051496,0.40,27.419,10.474,199.334,2003-01-08T16:01:33
42.6694198633196,-84.6454148318956,0.59,31.276,17.009,196.522,2003-01-08T16:01:34
42.6694198633196,-84.6454328586415,0.91,42.958,22.126,195.186,2003-01-08T16:01:35
42.6694198633196,-84.6454508853875,1.09,55.257,26.956,192.395,2003-01-08T16:01:36
42.6694264906401,-84.6454598987605,1.17,58.244,28.509,190.347,2003-01-08T16:01:38
42.6694331179598,-84.6454779255064,1.18,59.039,25.746,190.943,2003-01-08T16:01:39
42.6694397452789,-84.6454869388794,1.12,57.873,22.867,189.591,2003-01-08T16:01:43
42.6694463725972,-84.6454959522524,1.28,54.607,22.783,187.459,2003-01-08T16:01:45
42.6694529999148,-84.6455139789983,1.30,52.916,-1.000,187.109,2003-01-08T16:01:48
42.6694596272317,-84.6455229923713,1.30,51.248,-1.000,186.437,2003-01-08T16:01:50
42.6694662545479,-84.6455320057443,1.39,48.003,23.420,184.723,2003-01-08T16:01:53
42.6694728818634,-84.6455500324902,1.47,46.174,22.287,183.359,2003-01-08T16:01:55
42.6694795091782,-84.6455590458632,1.50,44.590,19.856,182.406,2003-01-08T16:01:57
42.6694861364923,-84.6455680592362,1.51,41.876,20.195,181.678,2003-01-08T16:01:58
42.6694861364923,-84.6455860859821,1.51,44.231,23.675,183.139,2003-01-08T16:01:58
42.6694795091782,-84.6456041127281,1.54,47.836,26.846,185.905,2003-01-08T16:02:01
42.6694662545479,-84.6456041127281,1.42,49.027,27.690,188.352,2003-01-08T16:02:03
42.6694596272317,-84.6455950993551,1.37,50.058,26.505,187.569,2003-01-08T16:02:05
42.6694662545479,-84.6455770726091,1.44,48.344,26.615,186.850,2003-01-08T16:02:07
42.6694596272317,-84.6455680592362,1.41,48.910,28.005,186.770,2003-01-08T16:02:07
42.6694529999148,-84.6455500324902,1.40,48.782,27.119,185.210,2003-01-08T16:02:12
42.6694529999148,-84.6455320057443,1.41,46.724,26.942,184.332,2003-01-08T16:02:17
42.6694463725972,-84.6455229923713,1.39,46.627,28.329,185.456,2003-01-08T16:02:18
42.6694529999148,-84.6455049656253,1.34,46.784,29.354,186.365,2003-01-08T16:02:20
42.6694529999148,-84.6454869388794,1.25,51.337,30.281,186.452,2003-01-08T16:02:23
42.6694529999148,-84.6454689121334,1.22,54.971,31.506,187.884,2003-01-08T16:02:26
42.6694463725972,-84.6454598987605,1.07,56.674,29.736,190.500,2003-01-08T16:02:29
42.6694463725972,-84.6454418720145,0.90,57.663,29.461,192.696,2003-01-08T16:02:33
42.6694397452789,-84.6454328586415,0.80,56.836,30.803,193.833,2003-01-08T16:02:34
42.6694331179598,-84.6454238452686,0.83,58.289,30.681,194.536,2003-01-08T16:02:37
42.6694264906401,-84.6454148318956,0.98,58.102,30.312,194.378,2003-01-08T16:02:39
42.6694132359985,-84.6454148318956,0.86,57.402,30.260,194.503,2003-01-08T16:02:41
42.6693999813541,-84.6454238452686,0.88,54.889,27.632,193.524,2003-01-08T16:02:41
42.6693933540308,-84.6454328586415,0.97,54.507,28.134,192.683,2003-01-08T16:02:42
42.6693867267068,-84.6454508853875,1.11,57.574,29.224,191.797,2003-01-08T16:02:45
42.6693867267068,-84.6454689121334,1.22,58.047,26.836,188.368,2003-01-08T16:02:47
42.6693933540308,-84.6454869388794,1.27,58.444,-1.000,186.812,2003-01-08T16:02:48
42.6693999813541,-84.6454959522524,1.35,57.263,31.023,185.889,2003-01-08T16:02:50
42.6694066086767,-84.6455139789983,1.42,54.324,31.240,184.294,2003-01-08T16:02:52
42.6694132359985,-84.6455229923713,1.39,51.082,29.493,184.412,2003-01-08T16:02:54
42.6694132359985,-84.6455410191172,1.40,48.395,26.903,184.682,2003-01-08T16:02:56
42.6694198633196,-84.6455500324902,1.36,48.367,26.248,185.621,2003-01-08T16:02:59
42.6694264906401,-84.6455590458632,1.39,50.686,26.470,186.761,2003-01-08T16:03:01
42.6694264906401,-84.6455770726091,1.40,50.619,26.447,188.719,2003-01-08T16:03:03
42.6694198633196,-84.6455860859821,1.41,48.908,25.836,186.959,2003-01-08T16:03:03
42.6694132359985,-84.6455770726091,1.43,48.288,23.930,184.894,2003-01-08T16:03:06
42.6694132359985,-84.6455590458632,1.46,49.220,24.915,186.185,2003-01-08T16:03:07
42.6694132359985,-84.6455410191172,1.43,50.336,29.269,185.426,2003-01-08T16:03:10
42.6694198633196,-84.6455229923713,1.39,49.387,29.279,185.003,2003-01-08T16:03:14
42.6694132359985,-84.6455049656253,1.42,47.885,26.110,185.520,2003-01-08T16:03:18
42.6693999813541,-84.6455139789983,1.45,47.616,26.463,185.383,2003-01-08T16:03:22
42.6693933540308,-84.6455229923713,1.43,47.975,27.240,185.100,2003-01-08T16:03:24
42.6693933540308,-84.6455410191172,1.41,47.463,26.782,184.444,2003-01-08T16:03:25
42.6693933540308,-84.6455590458632,1.38,46.686,26.830,185.675,2003-01-08T16:03:28
42.6693999813541,-84.6455680592362,1.34,49.635,25.044,186.669,2003-01-08T16:03:30
42.6694066086767,-84.6455770726091,1.38,51.836,26.573,185.964,2003-01-08T16:03:31
42.6694132359985,-84.6455860859821,1.37,51.754,28.854,185.990,2003-01-08T16:03:34
42.6694198633196,-84.6455950993551,1.41,52.107,28.601,184.877,2003-01-08T16:03:36
42.6694264906401,-84.6456041127281,1.42,51.088,28.199,186.020,2003-01-08T16:03:37
42.6694331179598,-84.645613126101,1.41,48.842,25.367,188.539,2003-01-08T16:03:39
42.6694397452789,-84.645631152847,1.43,47.128,23.984,187.014,2003-01-08T16:03:42
42.6694397452789,-84.6456491795929,1.42,49.025,24.221,187.117,2003-01-08T16:03:44
42.6694331179598,-84.6456672063389,1.43,48.246,24.250,188.994,2003-01-08T16:03:46
42.6694264906401,-84.6456762197118,1.45,47.311,25.487,189.660,2003-01-08T16:03:47
42.6694198633196,-84.6456672063389,1.44,49.781,26.192,190.248,2003-01-08T16:03:48
42.6694066086767,-84.6456581929659,1.41,52.260,26.969,190.800,2003-01-08T16:03:50
42.6694066086767,-84.6456401662199,1.41,51.467,26.253,191.509,2003-01-08T16:03:52
42.6694132359985,-84.645622139474,1.44,47.914,24.507,189.724,2003-01-08T16:03:53
42.6694198633196,-84.6456041127281,1.42,48.448,27.244,187.142,2003-01-08T16:03:57
42.6694264906401,-84.6455860859821,1.43,49.958,27.546,186.871,2003-01-08T16:03:59
42.6694331179598,-84.6455680592362,1.44,47.734,25.583,187.570,2003-01-08T16:04:02
42.6694397452789,-84.6455590458632,1.37,46.871,24.742,187.111,2003-01-08T16:04:04
42.6694397452789,-84.6455410191172,1.40,47.333,22.873,186.790,2003-01-08T16:04:05
42.6694463725972,-84.6455320057443,1.42,46.625,23.848,186.600,2003-01-08T16:04:08
42.6694529999148,-84.6455139789983,1.41,43.540,25.373,183.430,2003-01-08T16:04:10
42.6694529999148,-84.6454959522524,1.19,45.680,28.978,184.269,2003-01-08T16:04:13
42.6694596272317,-84.6454869388794,1.12,52.564,32.294,187.592,2003-01-08T16:04:15
42.6694662545479,-84.6454779255064,1.10,55.817,31.800,188.402,2003-01-08T16:04:17
42.6694662545479,-84.6454598987605,1.10,53.132,29.748,191.098,2003-01-08T16:04:20
42.6694662545479,-84.6454418720145,0.74,53.732,30.183,194.681,2003-01-08T16:04:23
42.6694662545479,-84.6454148318956,0.84,59.042,26.847,196.302,2003-01-08T16:04:25
42.6694596272317,-84.6454058185226,0.94,54.302,24.380,190.280,2003-01-08T16:04:26
42.6694463725972,-84.6454058185226,1.02,51.641,28.629,184.816,2003-01-08T16:04:27
42.6694331179598,-84.6454148318956,0.98,48.278,27.590,180.065,2003-01-08T16:04:28
42.6694264906401,-84.6454238452686,0.93,46.716,24.772,183.680,2003-01-08T16:04:30
42.6694264906401,-84.6454418720145,0.85,55.551,23.727,192.591,2003-01-08T16:04:31
42.6694331179598,-84.6454598987605,0.96,65.665,27.572,192.243,2003-01-08T16:04:32
42.6694397452789,-84.6454689121334,0.97,64.098,30.160,189.758,2003-01-08T16:04:34
42.6694463725972,-84.6454869388794,1.16,55.141,26.931,187.015,2003-01-08T16:04:36
42.6694529999148,-84.6454959522524,1.17,53.565,27.857,187.763,2003-01-08T16:04:37
42.6694596272317,-84.6455139789983,1.15,58.233,29.391,189.778,2003-01-08T16:04:39
42.6694662545479,-84.6455320057443,1.14,56.781,28.976,185.741,2003-01-08T16:04:41
42.6694662545479,-84.6455500324902,1.58,51.026,29.764,180.811,2003-01-08T16:04:43
42.6694728818634,-84.6455590458632,1.56,50.283,28.098,181.018,2003-01-08T16:04:44
42.6694795091782,-84.6455770726091,1.51,48.489,24.409,182.762,2003-01-08T16:04:46
42.6694795091782,-84.6456041127281,1.50,52.097,26.873,185.111,2003-01-08T16:04:48
42.6694795091782,-84.645622139474,1.48,54.507,27.916,185.044,2003-01-08T16:04:49
42.6694795091782,-84.6456401662199,1.50,49.822,24.086,183.550,2003-01-08T16:04:52
42.6694728818634,-84.6456581929659,1.50,47.333,23.769,184.637,2003-01-08T16:04:54
42.6694728818634,-84.6456762197118,1.50,49.124,25.839,187.180,2003-01-08T16:04:56
42.6694662545479,-84.6456852330848,1.46,51.229,27.224,188.890,2003-01-08T16:04:58
42.6694596272317,-84.6456942464578,1.49,49.929,27.771,189.388,2003-01-08T16:05:00
42.6694529999148,-84.6457122732037,1.53,48.842,27.365,191.356,2003-01-08T16:05:03
42.6694463725972,-84.6457212865767,1.54,48.522,26.013,191.237,2003-01-08T16:05:04
42.6694397452789,-84.6457302999497,1.54,49.473,27.061,189.378,2003-01-08T16:05:05
42.6694331179598,-84.6457483266957,1.58,49.315,27.837,188.161,2003-01-08T16:05:07
42.6694264906401,-84.6457663534416,1.55,41.438,25.035,188.146,2003-01-08T16:05:09
42.6694264906401,-84.6457843801875,1.39,39.135,25.168,188.450,2003-01-08T16:05:10
42.6694198633196,-84.6457933935605,1.33,42.932,27.215,189.889,2003-01-08T16:05:10
42.6694066086767,-84.6457933935605,1.24,48.549,26.806,192.085,2003-01-08T16:05:12
42.6693933540308,-84.6457933935605,1.22,51.072,-1.000,190.589,2003-01-08T16:05:13
42.6693867267068,-84.6457843801875,1.25,45.119,-1.000,190.652,2003-01-08T16:05:14
42.6693800993821,-84.6457753668146,1.32,43.256,13.435,191.177,2003-01-08T16:05:15
42.6693734720568,-84.6457663534416,1.42,47.536,20.030,188.537,2003-01-08T16:05:16
42.6693668447307,-84.6457483266957,1.51,50.099,28.747,189.243,2003-01-08T16:05:18
42.6693602174038,-84.6457212865767,1.47,50.036,30.810,192.066,2003-01-08T16:05:20
42.6693602174038,-84.6457032598308,1.40,53.188,31.724,194.546,2003-01-08T16:05:22
42.6693535900763,-84.6456942464578,1.40,54.484,32.052,195.366,2003-01-08T16:05:23
42.6693469627481,-84.6456852330848,1.41,52.378,31.564,194.142,2003-01-08T16:05:24
42.6693469627481,-84.6456672063389,1.39,52.343,30.563,193.724,2003-01-08T16:05:26
42.6693403354192,-84.6456491795929,1.40,51.139,28.048,191.423,2003-01-08T16:05:27
42.6693403354192,-84.645631152847,1.39,48.096,26.080,189.299,2003-01-08T16:05:28
42.6693403354192,-84.645613126101,1.41,47.629,26.763,188.234,2003-01-08T16:05:30
42.6693337080896,-84.6455860859821,1.36,49.173,26.688,186.182,2003-01-08T16:05:33
42.6693403354192,-84.6455770726091,1.39,51.283,26.834,185.462,2003-01-08T16:05:34
42.6693403354192,-84.6455590458632,1.44,50.762,28.084,185.690,2003-01-08T16:05:36
42.6693403354192,-84.6455410191172,1.44,47.955,26.699,184.543,2003-01-08T16:05:38
42.6693403354192,-84.6455139789983,1.44,47.510,25.442,184.057,2003-01-08T16:05:39
42.6693403354192,-84.6454869388794,1.46,47.185,24.494,182.035,2003-01-08T16:05:42
42.6693337080896,-84.6454779255064,1.50,47.122,22.975,181.491,2003-01-08T16:05:42
42.6693270807592,-84.6454689121334,1.55,49.052,23.931,184.078,2003-01-08T16:05:44
42.6693138260964,-84.6454689121334,1.49,49.260,25.931,183.367,2003-01-08T16:05:45
42.6693005714308,-84.6454779255064,1.53,46.410,25.064,181.191,2003-01-08T16:05:47
