,Latitude,Longitude,Depth_m,x,y,z,Time
303,42.67013561,-84.64553201,-1.77,71.852,47.076,193.235,2003-01-08T14:20:49
304,42.67014224,-84.64552299,-1.81,65.042,43.09,194.762,2003-01-08T14:20:50
305,42.67014886,-84.64551398,-1.82,61.728,42.593,192.708,2003-01-08T14:20:51
306,42.67015549,-84.64550497,-1.77,59.241,40.42,190.432,2003-01-08T14:20:52
307,42.67016212,-84.64549595,-1.78,60.166,40.207,191.593,2003-01-08T14:20:53
308,42.67017537,-84.64548694,-1.79,66.634,45.904,192.711,2003-01-08T14:20:54
309,42.670182,-84.64546891,-1.84,68.23,48.026,193.266,2003-01-08T14:20:55
310,42.67018863,-84.6454599,-1.79,68.15,46.046,192.229,2003-01-08T14:20:56
311,42.67019526,-84.64545089,-1.75,66.163,43.2,191.36,2003-01-08T14:20:57
312,42.67020188,-84.64544187,-1.66,64.177,41.132,191.836,2003-01-08T14:20:58
313,42.67020851,-84.64543286,-1.62,63.586,42.032,190.3,2003-01-08T14:20:59
314,42.67021514,-84.64541483,-1.5,63.881,40.154,190.141,2003-01-08T14:21:00
315,42.67022176,-84.64540582,-1.48,62.674,36.411,188.592,2003-01-08T14:21:01
316,42.67022839,-84.64539681,-1.49,64.609,36.568,188.721,2003-01-08T14:21:02
317,42.67024165,-84.64538779,-1.49,65.251,31.252,191.964,2003-01-08T14:21:03
318,42.67024827,-84.64536977,-1.54,63.521,31.894,190.772,2003-01-08T14:21:04
319,42.6702549,-84.64536075,-1.74,69.229,42.329,190.212,2003-01-08T14:21:05
320,42.67026153,-84.64535174,-1.81,70.329,45.141,191.771,2003-01-08T14:21:06
321,42.67026815,-84.64533371,-1.89,69.095,47.006,194.54,2003-01-08T14:21:07
322,42.67027478,-84.6453247,-1.9,69.177,49.351,194.335,2003-01-08T14:21:08
323,42.67028804,-84.64531568,-1.92,70.689,49.095,194.803,2003-01-08T14:21:09
324,42.67029466,-84.64529766,-1.93,68.697,47.205,197.938,2003-01-08T14:21:10
325,42.67030129,-84.64528864,-1.87,70.092,48.516,198.783,2003-01-08T14:21:11
326,42.67030792,-84.64527963,-1.75,75.879,47.87,197.987,2003-01-08T14:21:12
327,42.67031455,-84.6452616,-1.79,75.334,44.459,195.436,2003-01-08T14:21:13
328,42.67032117,-84.64525259,-1.85,71.25,43.202,195.432,2003-01-08T14:21:14
329,42.6703278,-84.64523456,-1.84,71.177,44.218,196.757,2003-01-08T14:21:15
330,42.67034105,-84.64522555,-1.85,72.622,47.636,194.274,2003-01-08T14:21:16
331,42.67034768,-84.64521654,-1.86,72.628,49.656,195.242,2003-01-08T14:21:17
332,42.67035431,-84.64520752,-1.82,70.548,47.574,197.275,2003-01-08T14:21:18
333,42.67036094,-84.6451895,-1.89,72.135,45.669,195.274,2003-01-08T14:21:19
334,42.67036756,-84.64518048,-1.87,76.247,46.93,195.044,2003-01-08T14:21:20
335,42.67038082,-84.64517147,-1.92,74.384,46.722,197.438,2003-01-08T14:21:21
336,42.67038744,-84.64515344,-1.93,72.05,44.877,199.508,2003-01-08T14:21:22
337,42.67039407,-84.64514443,-1.92,71.779,42.378,198.218,2003-01-08T14:21:23
338,42.6704007,-84.64513542,-1.93,68.011,38.99,197.554,2003-01-08T14:21:24
339,42.67040733,-84.64511739,-1.9,62.212,35.865,195.948,2003-01-08T14:21:25
340,42.67041395,-84.64510838,-1.82,56.91,33.731,193.243,2003-01-08T14:21:26
341,42.67041395,-84.64509035,-1.72,53.101,33.142,189.623,2003-01-08T14:21:27
342,42.67042058,-84.64507232,-1.6,49.227,30.016,184.969,2003-01-08T14:21:28
343,42.67042058,-84.64504528,-1.53,49.727,30.357,184.344,2003-01-08T14:21:30
344,42.67042058,-84.64501824,-1.46,54.554,36.27,185.658,2003-01-08T14:21:32
345,42.67042058,-84.6449912,-1.42,54.745,34.435,184.695,2003-01-08T14:21:34
346,42.67042721,-84.64497318,-1.38,52.739,30.701,186.088,2003-01-08T14:21:35
347,42.67042721,-84.64494614,-1.35,50.494,32.574,187.973,2003-01-08T14:21:37
348,42.67042721,-84.64492811,-1.28,48.04,31.106,189.283,2003-01-08T14:21:39
349,42.67042721,-84.64491008,-1.25,46.366,31.412,188.647,2003-01-08T14:21:40
350,42.67042058,-84.64490107,-1.24,49.521,34.447,188.087,2003-01-08T14:21:41
351,42.67042058,-84.64487403,-1.07,54.619,30.875,190.195,2003-01-08T14:21:43
352,42.67041395,-84.64486502,-1.03,59.153,30.74,190.276,2003-01-08T14:21:44
353,42.67040733,-84.644856,-1.03,63.069,35.04,192.143,2003-01-08T14:21:45
354,42.6704007,-84.64484699,-1.05,62.274,36.608,194.012,2003-01-08T14:21:46
355,42.67039407,-84.64483798,-1.02,58.02,38.037,192.397,2003-01-08T14:21:47
356,42.67038744,-84.64482896,-0.97,57.082,40.158,193.035,2003-01-08T14:21:48
357,42.67037419,-84.64482896,-0.9,60.485,39.457,196.05,2003-01-08T14:21:49
358,42.67036756,-84.64483798,-0.89,64.448,38.67,196.467,2003-01-08T14:21:50
359,42.67036094,-84.64484699,-0.87,56.223,30.554,196.03,2003-01-08T14:21:51
360,42.67035431,-84.644856,-0.82,40.998,17.778,200.088,2003-01-08T14:21:53
361,42.67035431,-84.64487403,-0.8,36.389,12.685,198.726,2003-01-08T14:21:54
362,42.67034768,-84.64488304,-0.83,43.608,15.836,191.717,2003-01-08T14:21:55
363,42.67034105,-84.64489206,-0.84,36.043,13.775,191.185,2003-01-08T14:21:56
364,42.67034105,-84.64491008,-0.79,44.617,23.536,195.445,2003-01-08T14:21:58
365,42.67033443,-84.6449191,-0.8,64.171,35.508,196.285,2003-01-08T14:21:59
366,42.6703278,-84.64492811,-0.8,63.786,36.916,195.57,2003-01-08T14:22:01
367,42.67032117,-84.64493712,-0.82,62.544,37.57,196.62,2003-01-08T14:22:02
368,42.67031455,-84.64495515,-0.81,60.46,32.51,196.962,2003-01-08T14:22:04
369,42.67030792,-84.64497318,-0.81,61.369,33.337,195.694,2003-01-08T14:22:06
370,42.67030129,-84.6449912,-0.77,60.871,34.899,195.458,2003-01-08T14:22:08
371,42.67029466,-84.64500022,-0.77,60.612,34.498,196.176,2003-01-08T14:22:10
372,42.67028804,-84.64501824,-0.82,67.082,40.529,197.063,2003-01-08T14:22:12
373,42.67028141,-84.64503627,-0.82,72.493,46.205,198.688,2003-01-08T14:22:14
374,42.67027478,-84.6450543,-0.8,68.829,44.595,198.531,2003-01-08T14:22:16
375,42.67026815,-84.64506331,-0.78,67.936,41.783,199.998,2003-01-08T14:22:17
376,42.67026153,-84.64507232,-0.74,65.252,38.898,201.192,2003-01-08T14:22:19
377,42.6702549,-84.64509035,-0.66,64.411,40.281,199.842,2003-01-08T14:22:21
378,42.67024827,-84.64509936,-0.74,67.898,41.973,198.791,2003-01-08T14:22:23
379,42.67024165,-84.64510838,-0.72,66.63,40.228,198.975,2003-01-08T14:22:25
380,42.67023502,-84.6451264,-0.72,73.606,47.601,198.622,2003-01-08T14:22:28
381,42.67022839,-84.64513542,-0.71,74.148,48.279,199.863,2003-01-08T14:22:28
382,42.67022176,-84.64514443,-0.7,70.603,45.828,200.774,2003-01-08T14:22:29
383,42.67021514,-84.64515344,-0.71,70.653,47.924,198.567,2003-01-08T14:22:31
384,42.67020851,-84.64516246,-0.68,70.729,46.766,196.814,2003-01-08T14:22:32
385,42.67020188,-84.64517147,-0.69,66.986,41.783,196.345,2003-01-08T14:22:33
386,42.67019526,-84.64518048,-0.73,60.898,35.106,196.134,2003-01-08T14:22:35
387,42.67018863,-84.6451895,-0.73,64.724,39.616,196.827,2003-01-08T14:22:36
388,42.670182,-84.64519851,-0.73,64.438,45.073,197.738,2003-01-08T14:22:37
389,42.67017537,-84.64520752,-0.71,63.26,43.566,199.436,2003-01-08T14:22:38
390,42.67016875,-84.64521654,-0.7,63.23,39.943,198.294,2003-01-08T14:22:40
391,42.67016212,-84.64522555,-0.72,64.027,40.042,196.637,2003-01-08T14:22:41
392,42.67015549,-84.64523456,-0.71,64.629,40.751,198.852,2003-01-08T14:22:42
393,42.67014886,-84.64524358,-0.71,65.49,44.57,198.05,2003-01-08T14:22:43
394,42.67014224,-84.64525259,-0.72,66.469,46.601,198.374,2003-01-08T14:22:44
395,42.67013561,-84.6452616,-0.68,63.297,42.074,197.765,2003-01-08T14:22:46
396,42.67012898,-84.64527062,-0.67,64.709,39.728,199.257,2003-01-08T14:22:47
397,42.67012236,-84.64527963,-0.67,66.685,40.833,201.304,2003-01-08T14:22:48
398,42.67011573,-84.64528864,-0.67,66.028,41.785,198.155,2003-01-08T14:22:49
399,42.6701091,-84.64529766,-0.66,62.091,36.497,196.656,2003-01-08T14:22:51
400,42.67010247,-84.64530667,-0.67,60.948,35.658,194.415,2003-01-08T14:22:52
401,42.67008922,-84.64531568,-0.68,64.784,40.505,195.081,2003-01-08T14:22:54
402,42.67008259,-84.64533371,-0.71,67.835,44.122,200.388,2003-01-08T14:22:56
403,42.67006934,-84.64534272,-0.71,66.075,43.619,200.014,2003-01-08T14:22:58
404,42.67005608,-84.64535174,-0.67,63.246,40.885,196.316,2003-01-08T14:23:00
405,42.67004946,-84.64536075,-0.7,66.373,42.243,194.822,2003-01-08T14:23:02
406,42.67004283,-84.64536977,-0.72,64.579,39.793,193.792,2003-01-08T14:23:03
407,42.6700362,-84.64537878,-0.72,62.243,36.415,196.517,2003-01-08T14:23:04
408,42.67002295,-84.64538779,-0.71,65.273,37.201,197.331,2003-01-08T14:23:06
409,42.67001632,-84.64539681,-0.72,66.615,39.467,196.877,2003-01-08T14:23:07
410,42.67000306,-84.64540582,-0.78,65.298,41.004,198.411,2003-01-08T14:23:09
411,42.66998981,-84.64541483,-0.75,66.875,42.548,196.533,2003-01-08T14:23:11
412,42.66998318,-84.64542385,-0.74,63.002,37.645,193.996,2003-01-08T14:23:13
413,42.66997656,-84.64543286,-0.75,59.561,35.745,193.702,2003-01-08T14:23:14
414,42.6699633,-84.64544187,-0.78,67.268,42.627,194.565,2003-01-08T14:23:16
415,42.66995005,-84.64545089,-0.84,68.974,43.352,196.488,2003-01-08T14:23:18
416,42.66994342,-84.6454599,-0.86,64.789,39.779,196.155,2003-01-08T14:23:19
417,42.66993679,-84.64546891,-0.94,63.329,36.349,193.476,2003-01-08T14:23:21
418,42.66992354,-84.64547793,-0.95,63.804,34.234,194.863,2003-01-08T14:23:23
419,42.66991691,-84.64548694,-0.91,67.261,33.747,193.807,2003-01-08T14:23:24
420,42.66991028,-84.64549595,-1.03,68.968,37.494,189.434,2003-01-08T14:23:26
421,42.66990366,-84.64550497,-1.07,66.32,38.903,190.346,2003-01-08T14:23:27
422,42.6698904,-84.64551398,-1.17,63.908,36.728,189.982,2003-01-08T14:23:30
423,42.66987715,-84.64552299,-1.24,65.201,37.362,188.08,2003-01-08T14:23:31
424,42.66987052,-84.64553201,-1.3,67.094,-1.0,187.964,2003-01-08T14:23:33
425,42.66986389,-84.64554102,-1.31,67.526,-1.0,189.55,2003-01-08T14:23:34
426,42.66985064,-84.64555003,-1.33,68.465,-1.0,191.545,2003-01-08T14:23:36
427,42.66984401,-84.64555905,-1.4,70.988,44.746,191.387,2003-01-08T14:23:38
428,42.66983076,-84.64556806,-1.46,71.989,44.378,189.87,2003-01-08T14:23:40
429,42.6698175,-84.64557707,-1.59,68.486,41.944,188.503,2003-01-08T14:23:42
430,42.66981087,-84.64558609,-1.65,64.268,38.004,187.199,2003-01-08T14:23:44
431,42.66979762,-84.6455951,-1.71,63.996,37.869,186.732,2003-01-08T14:23:46
432,42.66978436,-84.6455951,-1.72,64.754,38.434,185.758,2003-01-08T14:23:48
433,42.66977774,-84.64560411,-1.76,67.356,39.395,187.956,2003-01-08T14:23:50
434,42.66976448,-84.64560411,-1.76,67.896,40.664,189.989,2003-01-08T14:23:51
435,42.66975123,-84.64560411,-1.74,67.746,41.508,190.587,2003-01-08T14:23:53
436,42.66973797,-84.64560411,-1.75,69.506,42.553,191.348,2003-01-08T14:23:54
437,42.66973135,-84.64561313,-1.75,70.162,43.009,190.634,2003-01-08T14:23:55
438,42.66971809,-84.64561313,-1.77,70.164,43.99,192.502,2003-01-08T14:23:57
439,42.66971146,-84.64562214,-1.77,69.452,44.761,193.012,2003-01-08T14:23:58
440,42.66969821,-84.64563115,-1.63,70.54,44.235,191.281,2003-01-08T14:24:00
441,42.66968496,-84.64564017,-1.6,68.391,40.029,189.17,2003-01-08T14:24:02
442,42.6696717,-84.64564918,-1.65,64.61,35.743,188.259,2003-01-08T14:24:04
443,42.66965845,-84.64564918,-1.68,62.716,36.858,187.992,2003-01-08T14:24:05
444,42.66964519,-84.64564918,-1.65,60.433,38.223,187.256,2003-01-08T14:24:07
445,42.66963194,-84.64564918,-1.62,62.202,38.366,187.072,2003-01-08T14:24:08
446,42.66961868,-84.64564918,-1.58,63.523,38.058,185.15,2003-01-08T14:24:10
447,42.66960543,-84.64564918,-1.61,62.241,37.302,185.086,2003-01-08T14:24:12
448,42.66959217,-84.64564918,-1.6,62.596,38.944,185.536,2003-01-08T14:24:14
449,42.66957892,-84.64564918,-1.57,62.998,38.989,183.095,2003-01-08T14:24:16
450,42.66955904,-84.64564918,-1.49,65.909,39.183,185.805,2003-01-08T14:24:18
451,42.66954578,-84.64564918,-1.5,67.133,40.797,186.659,2003-01-08T14:24:20
452,42.6695259,-84.64564918,-1.51,65.932,42.49,185.27,2003-01-08T14:24:22
453,42.66951927,-84.64564017,-1.49,65.245,41.749,187.194,2003-01-08T14:24:23
454,42.66950602,-84.64564017,-1.43,67.488,41.275,186.686,2003-01-08T14:24:25
455,42.66949276,-84.64563115,-1.42,68.007,41.999,185.171,2003-01-08T14:24:26
456,42.66947951,-84.64563115,-1.45,62.122,38.881,182.702,2003-01-08T14:24:28
457,42.66947288,-84.64562214,-1.45,61.186,38.885,182.208,2003-01-08T14:24:29
458,42.66945963,-84.64562214,-1.42,65.908,42.385,183.956,2003-01-08T14:24:31
459,42.66944637,-84.64562214,-1.43,63.91,42.978,180.359,2003-01-08T14:24:33
460,42.66943975,-84.64561313,-1.44,61.848,43.651,181.287,2003-01-08T14:24:34
461,42.66942649,-84.64561313,-1.4,66.606,44.079,186.26,2003-01-08T14:24:36
462,42.66941324,-84.64560411,-1.39,66.752,42.215,184.928,2003-01-08T14:24:38
463,42.66939998,-84.64560411,-1.39,64.47,41.543,185.08,2003-01-08T14:24:40
464,42.66938673,-84.6455951,-1.35,66.331,41.281,185.839,2003-01-08T14:24:42
465,42.66937347,-84.64558609,-1.4,66.801,40.113,183.524,2003-01-08T14:24:44
466,42.66935359,-84.64558609,-1.43,63.412,37.702,181.839,2003-01-08T14:24:46
467,42.66934696,-84.64557707,-1.44,58.087,35.175,185.404,2003-01-08T14:24:47
468,42.66933371,-84.64556806,-1.4,58.817,36.878,188.018,2003-01-08T14:24:49
469,42.66932045,-84.64556806,-1.35,60.721,35.359,185.771,2003-01-08T14:24:51
470,42.6693072,-84.64555905,-1.41,58.263,30.792,186.125,2003-01-08T14:24:53
471,42.66928732,-84.64555905,-1.45,57.25,30.939,187.403,2003-01-08T14:24:55
472,42.66927406,-84.64555905,-1.46,56.658,32.61,188.068,2003-01-08T14:24:57
473,42.66926743,-84.64555003,-1.43,58.274,32.66,186.298,2003-01-08T14:24:58
474,42.66924755,-84.64555003,-1.46,60.46,32.848,185.806,2003-01-08T14:25:00
475,42.6692343,-84.64555003,-1.49,58.626,34.206,186.753,2003-01-08T14:25:02
476,42.66922767,-84.64554102,-1.51,56.459,32.077,186.757,2003-01-08T14:25:03
477,42.66921442,-84.64554102,-1.51,54.571,29.416,186.133,2003-01-08T14:25:04
478,42.66920116,-84.64554102,-1.56,52.612,29.994,185.524,2003-01-08T14:25:06
479,42.66918128,-84.64553201,-1.52,56.719,33.299,186.684,2003-01-08T14:25:08
480,42.6691614,-84.64554102,-1.51,57.823,33.207,185.032,2003-01-08T14:25:10
481,42.66915477,-84.64555003,-1.52,54.34,29.845,184.131,2003-01-08T14:25:11
482,42.66914814,-84.64555905,-1.51,53.029,31.073,182.702,2003-01-08T14:25:12
483,42.66914814,-84.64557707,-1.47,52.349,33.595,183.757,2003-01-08T14:25:13
484,42.66914814,-84.6455951,-1.44,50.975,34.963,185.01,2003-01-08T14:25:14
485,42.66915477,-84.64561313,-1.44,50.982,33.599,185.395,2003-01-08T14:25:15
486,42.66916802,-84.64562214,-1.37,57.031,33.573,186.917,2003-01-08T14:25:17
487,42.66918128,-84.64563115,-1.35,59.345,33.863,181.863,2003-01-08T14:25:17
488,42.66919453,-84.64563115,-1.35,57.506,32.695,182.977,2003-01-08T14:25:18
489,42.66920779,-84.64563115,-1.35,58.141,33.507,186.898,2003-01-08T14:25:19
490,42.66922767,-84.64563115,-1.33,58.489,34.827,185.436,2003-01-08T14:25:21
491,42.66924093,-84.64563115,-1.33,58.34,34.251,184.382,2003-01-08T14:25:22
492,42.66926081,-84.64563115,-1.36,58.126,33.359,187.556,2003-01-08T14:25:24
493,42.66927406,-84.64562214,-1.37,58.896,35.547,190.193,2003-01-08T14:25:25
494,42.66928732,-84.64562214,-1.35,60.03,37.352,188.476,2003-01-08T14:25:26
495,42.6693072,-84.64562214,-1.35,57.521,34.124,188.171,2003-01-08T14:25:28
496,42.66932045,-84.64562214,-1.36,58.037,30.341,189.219,2003-01-08T14:25:29
497,42.66933371,-84.64561313,-1.37,58.48,31.605,189.437,2003-01-08T14:25:30
498,42.66935359,-84.64561313,-1.39,55.033,32.07,187.896,2003-01-08T14:25:32
499,42.66936684,-84.64561313,-1.38,52.846,29.491,186.579,2003-01-08T14:25:33
500,42.6693801,-84.64560411,-1.37,50.021,26.66,185.478,2003-01-08T14:25:34
501,42.66939335,-84.64560411,-1.36,49.826,24.703,184.533,2003-01-08T14:25:35
502,42.66941324,-84.64560411,-1.38,53.052,30.055,185.111,2003-01-08T14:25:37
503,42.66942649,-84.6455951,-1.38,54.451,32.461,186.886,2003-01-08T14:25:38
504,42.66943975,-84.6455951,-1.36,55.796,29.43,188.103,2003-01-08T14:25:39
505,42.66945963,-84.6455951,-1.4,54.655,29.27,187.012,2003-01-08T14:25:41
506,42.66947288,-84.64558609,-1.41,52.389,29.103,188.36,2003-01-08T14:25:42
507,42.66948614,-84.64558609,-1.41,52.966,26.975,188.836,2003-01-08T14:25:43
508,42.66949939,-84.64558609,-1.4,51.641,23.554,186.594,2003-01-08T14:25:44
509,42.66950602,-84.64557707,-1.44,51.498,22.313,185.758,2003-01-08T14:25:45
510,42.66951927,-84.64557707,-1.5,47.823,22.098,184.428,2003-01-08T14:25:46
511,42.66953253,-84.64557707,-1.59,47.132,23.216,184.548,2003-01-08T14:25:47
512,42.66954578,-84.64556806,-1.58,52.215,27.808,183.723,2003-01-08T14:25:48
513,42.66956566,-84.64556806,-1.61,50.061,27.375,182.919,2003-01-08T14:25:50
514,42.66957892,-84.64556806,-1.55,50.701,24.62,183.467,2003-01-08T14:25:51
515,42.6695988,-84.64555905,-1.73,57.231,29.513,187.229,2003-01-08T14:25:53
516,42.66961206,-84.64555905,-1.75,57.067,32.947,188.539,2003-01-08T14:25:54
517,42.66962531,-84.64555905,-1.72,53.61,32.9,185.515,2003-01-08T14:25:55
518,42.66963856,-84.64555905,-1.66,50.013,28.342,186.483,2003-01-08T14:25:56
519,42.66965182,-84.64555905,-1.65,50.607,27.184,189.192,2003-01-08T14:25:57
520,42.66965845,-84.64555003,-1.59,50.802,29.595,187.504,2003-01-08T14:25:58
521,42.6696717,-84.64555003,-1.56,50.568,30.35,186.46,2003-01-08T14:25:59
522,42.66967833,-84.64554102,-1.59,52.6,29.457,188.337,2003-01-08T14:26:00
523,42.66969158,-84.64554102,-1.58,46.687,26.176,184.023,2003-01-08T14:26:01
524,42.66969821,-84.64553201,-1.54,45.704,27.85,180.716,2003-01-08T14:26:02
525,42.66970484,-84.64552299,-1.46,50.343,29.431,182.569,2003-01-08T14:26:03
526,42.66971809,-84.64552299,-1.45,51.707,27.038,184.319,2003-01-08T14:26:04
527,42.66973135,-84.64551398,-1.45,55.549,28.494,187.033,2003-01-08T14:26:05
528,42.6697446,-84.64551398,-1.44,58.666,33.171,187.408,2003-01-08T14:26:06
529,42.66975786,-84.64551398,-1.45,58.005,35.349,186.634,2003-01-08T14:26:07
530,42.66977111,-84.64550497,-1.43,52.654,32.291,188.048,2003-01-08T14:26:08
531,42.66979099,-84.64550497,-1.38,52.093,29.478,188.975,2003-01-08T14:26:10
532,42.66981087,-84.64550497,-1.33,55.02,29.339,187.654,2003-01-08T14:26:12
533,42.66982413,-84.64550497,-1.4,54.241,30.54,184.444,2003-01-08T14:26:13
534,42.66983738,-84.64550497,-1.41,53.937,32.249,184.677,2003-01-08T14:26:14
535,42.66985726,-84.64551398,-1.4,55.21,29.243,185.936,2003-01-08T14:26:15
536,42.66987052,-84.64551398,-1.42,56.036,26.665,185.619,2003-01-08T14:26:16
537,42.66988377,-84.64551398,-1.46,53.245,26.557,184.693,2003-01-08T14:26:17
538,42.66989703,-84.64551398,-1.51,50.029,25.712,182.802,2003-01-08T14:26:18
539,42.66991028,-84.64552299,-1.5,52.019,24.781,184.768,2003-01-08T14:26:19
540,42.66992354,-84.64552299,-1.51,55.211,26.685,185.144,2003-01-08T14:26:20
541,42.66993679,-84.64552299,-1.59,54.391,27.977,184.806,2003-01-08T14:26:21
542,42.66995005,-84.64552299,-1.63,52.165,26.674,185.894,2003-01-08T14:26:22
543,42.66996993,-84.64553201,-1.68,53.167,26.984,187.128,2003-01-08T14:26:24
544,42.66998318,-84.64553201,-1.71,57.332,26.762,190.075,2003-01-08T14:26:25
545,42.66999644,-84.64553201,-1.79,59.83,29.172,191.983,2003-01-08T14:26:26
546,42.67000969,-84.64553201,-1.93,60.841,32.932,195.482,2003-01-08T14:26:27
547,42.67002295,-84.64553201,-2.0,61.035,33.5,198.15,2003-01-08T14:26:28
548,42.6700362,-84.64553201,-2.07,61.399,33.961,198.574,2003-01-08T14:26:29
549,42.67004946,-84.64554102,-2.04,64.096,36.215,199.489,2003-01-08T14:26:30
550,42.67006934,-84.64554102,-2.03,64.587,36.188,198.611,2003-01-08T14:26:32
551,42.67008259,-84.64555003,-2.02,65.996,40.129,198.056,2003-01-08T14:26:33
552,42.67010247,-84.64555003,-2.0,66.272,43.731,196.372,2003-01-08T14:26:35
553,42.67012236,-84.64555905,-1.94,62.187,43.855,194.44,2003-01-08T14:26:37
554,42.67013561,-84.64555003,-1.9,60.217,42.447,193.731,2003-01-08T14:26:38
555,42.67014886,-84.64555003,-1.84,58.212,38.29,193.536,2003-01-08T14:26:39
556,42.67015549,-84.64554102,-1.76,60.836,36.129,194.093,2003-01-08T14:26:40
557,42.67016875,-84.64554102,-1.64,62.449,32.706,192.834,2003-01-08T14:26:41
558,42.670182,-84.64554102,-1.68,60.885,33.644,192.006,2003-01-08T14:26:42
559,42.67018863,-84.64553201,-1.62,61.574,41.14,190.661,2003-01-08T14:26:43
560,42.67020188,-84.64553201,-1.5,60.237,42.384,187.507,2003-01-08T14:26:44
561,42.67022176,-84.64551398,-1.42,61.28,37.745,188.76,2003-01-08T14:26:46
562,42.67022839,-84.64550497,-1.45,62.818,37.093,187.374,2003-01-08T14:26:47
563,42.67023502,-84.64549595,-1.47,61.62,37.998,185.388,2003-01-08T14:26:48
564,42.67024165,-84.64547793,-1.49,59.14,33.183,187.992,2003-01-08T14:26:49
565,42.67024827,-84.64546891,-1.51,58.718,33.731,187.055,2003-01-08T14:26:50
566,42.6702549,-84.6454599,-1.54,65.997,40.41,190.763,2003-01-08T14:26:51
567,42.6702549,-84.64544187,-1.49,65.132,41.217,192.14,2003-01-08T14:26:52
568,42.67026153,-84.64543286,-1.48,53.588,35.915,183.864,2003-01-08T14:26:53
569,42.67026815,-84.64541483,-1.45,56.048,40.3,184.882,2003-01-08T14:26:54
570,42.67027478,-84.64540582,-1.31,66.496,43.624,193.836,2003-01-08T14:26:55
571,42.67028141,-84.64538779,-1.28,68.695,35.425,195.163,2003-01-08T14:26:56
572,42.67028804,-84.64537878,-1.34,63.463,27.485,194.183,2003-01-08T14:26:58
573,42.67029466,-84.64536977,-1.39,56.748,22.055,195.061,2003-01-08T14:26:58
574,42.67030129,-84.64535174,-1.57,57.819,25.312,193.39,2003-01-08T14:26:59
575,42.67030792,-84.64534272,-1.76,63.956,35.635,194.138,2003-01-08T14:27:00
576,42.67031455,-84.64533371,-1.86,65.379,39.896,194.952,2003-01-08T14:27:01
577,42.6703278,-84.64531568,-1.77,60.35,35.312,193.131,2003-01-08T14:27:02
578,42.67033443,-84.64530667,-1.87,58.835,37.046,194.357,2003-01-08T14:27:03
579,42.67034105,-84.64529766,-1.89,63.345,42.355,197.75,2003-01-08T14:27:04
580,42.67034768,-84.64527963,-1.81,68.699,46.642,199.595,2003-01-08T14:27:05
581,42.67035431,-84.64527062,-1.79,66.772,42.684,197.01,2003-01-08T14:27:06
582,42.67036094,-84.6452616,-1.86,62.426,35.864,196.147,2003-01-08T14:27:07
583,42.67037419,-84.64524358,-1.84,63.075,36.689,195.852,2003-01-08T14:27:08
584,42.67038082,-84.64523456,-1.79,62.267,35.108,193.471,2003-01-08T14:27:09
585,42.67038744,-84.64522555,-1.84,61.647,36.061,194.826,2003-01-08T14:27:10
586,42.6704007,-84.64521654,-1.83,62.482,37.72,196.982,2003-01-08T14:27:11
587,42.67040733,-84.64519851,-1.81,62.606,38.263,193.925,2003-01-08T14:27:12
588,42.67041395,-84.6451895,-1.87,62.521,40.201,191.96,2003-01-08T14:27:13
589,42.67042058,-84.64518048,-1.9,66.548,43.273,196.003,2003-01-08T14:27:14
590,42.67043384,-84.64516246,-1.9,67.248,42.313,199.022,2003-01-08T14:27:15
591,42.67044046,-84.64515344,-1.88,66.728,39.847,198.502,2003-01-08T14:27:16
592,42.67044709,-84.64513542,-1.87,69.49,39.178,198.729,2003-01-08T14:27:17
